code,raison_sociale,type_personne,statut,forme_juridique,pays,ville,assujetti_tva,domicilie_sms,capital_social,valeur_nominale,nombre_part,created_at
CL17889995233436,Client 14,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.624449+00:00
CL17889995233437,Client 15,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.632564+00:00
CL17889995233438,Client 16,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.638571+00:00
CL17889995233439,Client 17,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.645571+00:00
CL17889995233440,Client 18,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.652804+00:00
CL17889995233441,Client 19,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.659354+00:00
CL17889995233442,Client 20,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.669401+00:00
CL17889995233443,Client 21,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.676466+00:00
CL17889995233444,Client 22,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.683467+00:00
CL17889995233445,Client 23,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.690471+00:00
CL17889995233446,Client 24,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.697762+00:00
CL17889995233447,Client 25,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.704267+00:00
CL17889995233448,Client 26,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.710956+00:00
CL17889995233449,Client 27,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.717204+00:00
CL17889995233450,Client 28,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.723768+00:00
CL17889995233451,Client 29,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.729769+00:00
CL17889995233452,Client 30,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.736979+00:00
CL17889995233453,Client 31,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.744492+00:00
CL17889995233454,Client 32,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.751496+00:00
CL17889995233455,Client 33,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.758161+00:00
CL17889995233456,Client 34,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:50:45.764799+00:00
CL17889995233457,Client 2,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.726606+00:00
CL17889995233458,Client 3,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.736605+00:00
CL17889995233459,Client 4,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.744610+00:00
CL17889995233460,Client 5,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.751610+00:00
CL17889995233461,Client 6,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.760338+00:00
CL17889995233462,Client 7,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.767334+00:00
CL17889995233463,Client 8,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.775334+00:00
CL17889995233464,Client 9,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.782557+00:00
CL17889995233465,Client 10,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.789564+00:00
CL17889995233466,Client 11,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.797648+00:00
CL17889995233467,Client 12,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.806159+00:00
CL17889995233468,Client 13,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.813158+00:00
CL17889995233469,Client 14,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.821228+00:00
CL17889995233470,Client 15,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.828232+00:00
CL17889995233471,Client 16,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.835232+00:00
CL17889995233472,Client 17,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.842740+00:00
CL17889995233473,Client 18,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.850254+00:00
CL17889995233474,Client 19,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.856766+00:00
CL17889995233475,Client 20,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.864718+00:00
CL17889995233476,Client 21,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.871727+00:00
CL17889995233477,Client 22,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.878727+00:00
CL17889995233478,Client 23,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.884727+00:00
CL17889995233479,Client 24,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.892018+00:00
CL17889995233480,Client 25,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.898965+00:00
CL17889995233481,Client 26,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.905473+00:00
CL17889995233482,Client 27,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.912129+00:00
CL17889995233483,Client 28,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.919131+00:00
CL17889995233484,Client 29,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.928131+00:00
CL17889995233485,Client 30,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.935134+00:00
CL17889995233486,Client 31,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.943136+00:00
CL17889995233487,Client 32,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.951295+00:00
CL17889995233488,Client 33,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.960590+00:00
CL17889995233489,Client 34,PM,,,TN,,0,0,0.000,0.000,0,2025-08-14 19:51:22.968588+00:00
CL-178989995233399,lynnnn,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 19:51:58.312415+00:00
CL178989995233400,PP Long TSEED_1755204270_8604,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 20:44:30.815008+00:00
CL178989995233401,PM Long TSEED_1755204270_8604,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 20:44:30.831241+00:00
CL178989995233402,AS Long TSEED_1755204270_8604,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 20:44:30.844248+00:00
CL178989995233403,Map NC TSEED_1755204270_8604,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 20:44:30.860303+00:00
CL178989995233404,Map EXNEX TSEED_1755204270_8604,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 20:44:30.875994+00:00
CL178989995233405,Map EX TSEED_1755204270_8604,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 20:44:30.890622+00:00
CL178989995233406,Bool Num TSEED_1755204270_8604,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 20:44:30.910900+00:00
CL178989995233407,AUTO TSEED_1755204270_8604,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 20:44:30.927186+00:00
CL178989995233408,CSVSEED_1755204271_9480 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 20:44:31.020922+00:00
CL178989995233409,CSVSEED_1755204271_9480 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 20:44:31.034443+00:00
CL178989995233410,CSVSEED_1755204271_9480 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 20:44:31.057704+00:00
CL178989995233411,CSVSEED_1755204271_9480 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 20:44:31.067702+00:00
CL178989995233412,PP Long TSEED_1755208321_8127,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 21:52:01.512427+00:00
CL178989995233413,PM Long TSEED_1755208321_8127,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:52:01.528636+00:00
CL178989995233414,AS Long TSEED_1755208321_8127,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:52:01.540661+00:00
CL178989995233415,Map NC TSEED_1755208321_8127,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:52:01.553173+00:00
CL178989995233416,Map EXNEX TSEED_1755208321_8127,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:52:01.564717+00:00
CL178989995233417,Map EX TSEED_1755208321_8127,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:52:01.576808+00:00
CL178989995233418,Bool Num TSEED_1755208321_8127,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 21:52:01.593909+00:00
CL178989995233419,AUTO TSEED_1755208321_8127,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 21:52:01.606417+00:00
CL178989995233420,CSVSEED_1755208321_5095 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 21:52:01.693386+00:00
CL178989995233421,CSVSEED_1755208321_5095 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 21:52:01.705153+00:00
CL178989995233422,CSVSEED_1755208321_5095 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 21:52:01.725207+00:00
CL178989995233423,CSVSEED_1755208321_5095 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 21:52:01.734212+00:00
CL178989995233424,Bad,PM,EXERCANTE,SUARL,TN,,0,0,0.000,0.000,0,2025-08-14 21:55:57.009028+00:00
CL178989995233425,BAD,PM,EXERCANTE,SUARL,TN,,0,0,0.000,0.000,0,2025-08-14 21:55:57.020916+00:00
CL178989995233426,Beta Group,PM,EXERCANTE,,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 21:56:01.142753+00:00
CL178989995233427,LED DISPLAY SOLUTIONS,PM,NOUVELLE CREATION,SARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.152246+00:00
CL178989995233428,AJIEL EDITION ET DISTRIBUTION,PM,NOUVELLE CREATION,SARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.159649+00:00
CL178989995233429,fdsf,AS,EXERCANTE,SUARL,TN,,1,0,0.000,50.000,0,2025-08-14 21:56:01.167678+00:00
CL178989995233430,Client Demo,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.175685+00:00
CL178989995233431,4568,PM,EXERCANTE,SA,TN,Sfax,0,1,60.100,600.000,5,2025-08-14 21:56:01.183179+00:00
CL178989995233432,dsadsaderr,PP,EXERCANTE,PP,TN,Ariana,1,0,0.000,0.000,0,2025-08-14 21:56:01.191164+00:00
CL178989995233433,Client Demo 2,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.199681+00:00
CL178989995233434,Client Demo 2,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.207108+00:00
CL178989995233435,6547,PM,EXERCANTE,SUARL,TN,dsa,1,0,0.000,0.000,55,2025-08-14 21:56:01.214936+00:00
CL178989995233436,Client Demo 3,PM,NOUVELLE CREATION,SARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.222937+00:00
CL178989995233437,csacsacsac,PM,NOUVELLE CREATION,SUARL,TN,csac,1,0,0.000,0.000,0,2025-08-14 21:56:01.235156+00:00
CL178989995233438,cascsa,PP,NOUVELLE CREATION,SUARL,SR,csacs,1,0,231321312.000,0.000,0,2025-08-14 21:56:01.242156+00:00
CL178989995233439,Client Assoc,AS,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.250205+00:00
CL178989995233440,Client UI Test,AS,NOUVELLE CREATION,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.257205+00:00
CL178989995233441,Client Codes Test,PM,EXERCANTE,ASSOCIATION,TN,,1,1,0.000,0.000,0,2025-08-14 21:56:01.264891+00:00
CL178989995233442,Client UI Test,AS,NOUVELLE CREATION,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.270900+00:00
CL178989995233443,Client Demo,PM,NOUVELLE CREATION,SUARL,FR,Paris,0,1,0.000,0.000,0,2025-08-14 21:56:01.277900+00:00
CL178989995233444,Bad,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.285906+00:00
CL178989995233445,TEST PP,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.293964+00:00
CL178989995233446,TEST PM,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.300204+00:00
CL178989995233447,TEST AS,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.307877+00:00
CL178989995233448,TEST NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.314874+00:00
CL178989995233449,TEST EXNEX,PM,EXERCANTE,SARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.323374+00:00
CL178989995233450,TEST EX,PM,EXERCANTE,SA,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.330193+00:00
CL178989995233451,TEST BOOLS,PM,NOUVELLE CREATION,SUARL,FR,,0,1,1000.500,10.000,100,2025-08-14 21:56:01.338196+00:00
CL178989995233452,AUTO CODE,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 21:56:01.344198+00:00
CL178989995233453,BAD,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.351002+00:00
CL178989995233454,gfd,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.357993+00:00
CL178989995233455,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.365217+00:00
CL178989995233456,Map NE,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.371224+00:00
CL178989995233457,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.379733+00:00
CL178989995233458,Map NE,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.387738+00:00
CL178989995233459,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.395736+00:00
CL178989995233460,Map NE,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.404032+00:00
CL178989995233461,23,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.412591+00:00
CL178989995233462,vb vv,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.420592+00:00
CL178989995233463,op[iu,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.429117+00:00
CL178989995233464,TEST PP 1755046229-830,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.436656+00:00
CL178989995233465,TEST PM 1755046229-772,PM,NOUVELLE CREATION,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 21:56:01.444655+00:00
CL178989995233466,TEST AS 1755046229-696,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.452166+00:00
CL178989995233467,TEST NC 1755046229-156,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.459314+00:00
CL178989995233468,TEST EXNEX 1755046229-154,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.466313+00:00
CL178989995233469,TEST EX 1755046229-673,PM,EXERCANTE,SA,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.473390+00:00
CL178989995233470,TEST BOOLS 1755046229-911,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,17,2025-08-14 21:56:01.480467+00:00
CL178989995233471,AUTO CODE 1755046229-861,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.487473+00:00
CL178989995233472,PP Long,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.494985+00:00
CL178989995233473,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.502281+00:00
CL178989995233474,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.508951+00:00
CL178989995233475,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.516034+00:00
CL178989995233476,Map EXNEX,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.523130+00:00
CL178989995233477,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.529658+00:00
CL178989995233478,Bool/Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,12,2025-08-14 21:56:01.536745+00:00
CL178989995233479,Auto Code,PM,NOUVELLE CREATION,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 21:56:01.545746+00:00
CL178989995233480,ds,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.555849+00:00
CL178989995233481,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 21:56:01.564660+00:00
CL178989995233482,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.572661+00:00
CL178989995233483,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.581661+00:00
CL178989995233484,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.589667+00:00
CL178989995233485,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.596668+00:00
CL178989995233486,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.605877+00:00
CL178989995233487,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 21:56:01.614878+00:00
CL178989995233488,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 21:56:01.622876+00:00
CL178989995233489,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.630880+00:00
CL178989995233490,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.639885+00:00
CL178989995233491,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.648015+00:00
CL178989995233492,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.656078+00:00
CL178989995233493,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.664174+00:00
CL178989995233494,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 21:56:01.672177+00:00
CL178989995233495,ijkl;iojpl,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.681181+00:00
CL178989995233496,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 21:56:01.688181+00:00
CL178989995233497,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.695687+00:00
CL178989995233498,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.702714+00:00
CL178989995233499,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.709822+00:00
CL178989995233500,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.717819+00:00
CL178989995233501,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.725819+00:00
CL178989995233502,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 21:56:01.732819+00:00
CL178989995233503,ggfgf,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.741824+00:00
CL178989995233504,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 21:56:01.751341+00:00
CL178989995233505,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.760038+00:00
CL178989995233506,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.770036+00:00
CL178989995233507,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.780042+00:00
CL178989995233508,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.790042+00:00
CL178989995233509,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.798066+00:00
CL178989995233510,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 21:56:01.809543+00:00
CL178989995233511,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.819541+00:00
CL178989995233512,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.829542+00:00
CL178989995233513,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.837548+00:00
CL178989995233514,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.848055+00:00
CL178989995233515,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.856887+00:00
CL178989995233516,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 21:56:01.866600+00:00
CL178989995233517,PP Long,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.874749+00:00
CL178989995233518,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.884216+00:00
CL178989995233519,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.893212+00:00
CL178989995233520,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.904455+00:00
CL178989995233521,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.914648+00:00
CL178989995233522,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.923234+00:00
CL178989995233523,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.931823+00:00
CL178989995233524,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.940828+00:00
CL178989995233525,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.952903+00:00
CL178989995233526,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 21:56:01.961650+00:00
CL178989995233527,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 21:56:01.970653+00:00
CL178989995233528,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.981137+00:00
CL178989995233529,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.989145+00:00
CL178989995233530,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:01.998283+00:00
CL178989995233531,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:02.006994+00:00
CL178989995233532,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:02.016089+00:00
CL178989995233533,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 21:56:02.025087+00:00
CL178989995233534,Auto A,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:02.034092+00:00
CL178989995233535,Auto B,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:02.044093+00:00
CL178989995233536,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 21:56:02.052964+00:00
CL178989995233537,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:02.061965+00:00
CL178989995233538,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:02.069964+00:00
CL178989995233539,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:02.078965+00:00
CL178989995233540,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:02.088056+00:00
CL178989995233541,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 21:56:02.097054+00:00
CL178989995233542,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 21:56:02.106392+00:00
CL178989995233543,fdsf,AS,EXERCANTE,SUARL,TN,,1,0,0.000,50.000,0,2025-08-14 21:56:02.116392+00:00
CL178989995233544,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 21:56:02.125391+00:00
